DATE,return
19AUG1947,-0.003831316
20AUG1947,-0.004125326
21AUG1947,0.0022877559
22AUG1947,0.0017819361
25AUG1947,-0.012146465
26AUG1947,0.0009006474
27AUG1947,0.0008436209
28AUG1947,-0.00101243
29AUG1947,0.0064507305
02SEP1947,0.0053532721
03SEP1947,-0.004012265
04SEP1947,-0.010214479
05SEP1947,-0.000790068
08SEP1947,-0.011298272
09SEP1947,0.0010272215
10SEP1947,0.0052338269
11SEP1947,-0.00045403
12SEP1947,-0.001363327
15SEP1947,-0.003530554
16SEP1947,0.0079545874
17SEP1947,0.0114229079
18SEP1947,-0.002352679
19SEP1947,-0.001066128
22SEP1947,-0.000561577
23SEP1947,-0.011184662
24SEP1947,0.0019862107
25SEP1947,-0.006255707
26SEP1947,-0.002456091
29SEP1947,0.0056457052
30SEP1947,0.0092829104
01OCT1947,0.003430921
02OCT1947,0.0020753296
03OCT1947,0.005921805
06OCT1947,0.0030588717
07OCT1947,-0.000388792
08OCT1947,-0.006856405
09OCT1947,0.0074117757
10OCT1947,0.0018305372
14OCT1947,0.012611341
15OCT1947,0.0030053846
16OCT1947,0.0014175892
17OCT1947,-0.000108974
20OCT1947,0.0095985119
21OCT1947,-0.001079972
22OCT1947,-0.003951825
23OCT1947,0.0007590956
24OCT1947,-0.01073492
27OCT1947,0.0040459323
28OCT1947,-0.000327439
29OCT1947,-0.000819068
30OCT1947,-0.009550542
31OCT1947,0.0026987597
03NOV1947,0.0046095675
05NOV1947,-0.004169644
06NOV1947,0.0006045783
07NOV1947,-0.002530672
10NOV1947,0.003683853
12NOV1947,-0.006441867
13NOV1947,-0.00576115
14NOV1947,0.0002777392
17NOV1947,0.0019420175
18NOV1947,0.007235402
19NOV1947,0.0054881868
20NOV1947,0.0025144869
21NOV1947,-0.003061952
24NOV1947,-0.00345594
25NOV1947,-0.003467925
26NOV1947,-0.002263381
28NOV1947,-0.007934568
01DEC1947,0.0061090938
02DEC1947,0.0008301741
03DEC1947,-0.006271005
04DEC1947,-0.004687247
05DEC1947,-0.015159917
08DEC1947,0.0034579553
09DEC1947,0.0042916097
10DEC1947,0.0006196311
11DEC1947,-0.001183265
12DEC1947,0.0056220984
15DEC1947,0.0073730994
16DEC1947,-0.001392254
17DEC1947,0.0020598476
18DEC1947,-0.002059848
19DEC1947,0.0036158357
22DEC1947,0.0006661116
23DEC1947,0.0027706989
24DEC1947,0.000719126
26DEC1947,-0.008663833
29DEC1947,-0.003912149
30DEC1947,0.0110264524
31DEC1947,0.0033174862
02JAN1948,-0.000662617
05JAN1948,-0.008375676
06JAN1948,-0.002286353
07JAN1948,0.0039559879
08JAN1948,0.0042726808
09JAN1948,-0.002827915
12JAN1948,-0.004229042
13JAN1948,-0.010313415
14JAN1948,-0.000676323
15JAN1948,-0.001918736
16JAN1948,0.0006776216
19JAN1948,-0.006796968
20JAN1948,-0.003872222
21JAN1948,-0.009977147
22JAN1948,-0.007984305
23JAN1948,-0.001046147
26JAN1948,-0.004604409
27JAN1948,0.001401051
28JAN1948,0.0090014836
29JAN1948,0.008634638
30JAN1948,0.001660797
02FEB1948,0.0009151225
03FEB1948,-0.005560825
04FEB1948,-0.017396786
05FEB1948,-0.010407879
06FEB1948,-0.002189415
09FEB1948,0.0059652305
10FEB1948,-0.024861924
11FEB1948,0.0002414438
13FEB1948,0.0038551942
16FEB1948,0.0117743344
17FEB1948,-0.002439098
18FEB1948,0.0008930433
19FEB1948,-0.001071748
20FEB1948,-0.002505221
24FEB1948,0.0021477159
25FEB1948,0.0035099236
26FEB1948,-0.004941222
27FEB1948,-0.004546006
01MAR1948,0.0080014758
02MAR1948,0.003621364
03MAR1948,-0.000829974
04MAR1948,-0.002850866
05MAR1948,0.0013076559
08MAR1948,-0.003808848
09MAR1948,-0.005680644
10MAR1948,0.0043082881
11MAR1948,-0.001613434
12MAR1948,-0.001316577
15MAR1948,0.0037655823
16MAR1948,-0.013393191
17MAR1948,0.0051262061
18MAR1948,0.0040821284
19MAR1948,0.0163407183
22MAR1948,0.0232439906
23MAR1948,-0.000921765
24MAR1948,0.0006914036
25MAR1948,0.0024736113
29MAR1948,-0.002300835
30MAR1948,0.0090576175
31MAR1948,0.0111796415
01APR1948,0.0023110971
02APR1948,-0.001634125
05APR1948,0.0033780012
06APR1948,0.0047660524
07APR1948,-0.002464297
08APR1948,0.0026320963
09APR1948,0.0020113986
12APR1948,-0.000614165
13APR1948,0.0022315211
14APR1948,-0.001784818
15APR1948,0.0063439278
16APR1948,0.0019950131
19APR1948,0.0023224961
20APR1948,-0.001824364
21APR1948,0.0035902715
22APR1948,0.0088377136
23APR1948,0.0043625328
26APR1948,-0.013475964
27APR1948,-0.001932154
28APR1948,0.0002210067
29APR1948,-0.001990821
30APR1948,-0.00077528
03MAY1948,0.0032079674
04MAY1948,0.0019308753
05MAY1948,-0.002759536
06MAY1948,0.0039162741
07MAY1948,0.0035170669
10MAY1948,0.0035594047
11MAY1948,0.0044179079
12MAY1948,0.0010878435
13MAY1948,0.0047183969
14MAY1948,0.0202459917
17MAY1948,0.0097088141
18MAY1948,-0.009920926
19MAY1948,-0.001486042
20MAY1948,0.0051915145
21MAY1948,0.0027437755
24MAY1948,0.0002107482
25MAY1948,-0.000579664
26MAY1948,0.0070909245
27MAY1948,-0.000471167
28MAY1948,-0.001205103
01JUN1948,0.0023041485
02JUN1948,0.0007320262
03JUN1948,-0.001412245
04JUN1948,-0.004564182
07JUN1948,-0.000262943
08JUN1948,0.0106203096
09JUN1948,0.0020794351
10JUN1948,-0.00031164
11JUN1948,0.0023867598
14JUN1948,-0.000518376
15JUN1948,0.0015543239
16JUN1948,-0.004254222
17JUN1948,-0.000988322
18JUN1948,-0.002605525
21JUN1948,-0.010174201
22JUN1948,-0.000263595
23JUN1948,0.0056258199
24JUN1948,0.0007337527
25JUN1948,-0.004568496
28JUN1948,-0.011114166
29JUN1948,0.0031350487
30JUN1948,0.0051329654
01JUL1948,-0.002272188
02JUL1948,0.0054340792
06JUL1948,0.0025748155
07JUL1948,-0.002574816
08JUL1948,0.0027322421
09JUL1948,0.0054421903
12JUL1948,-0.000783106
13JUL1948,-0.005814122
14JUL1948,0.0015747208
15JUL1948,-0.015646793
16JUL1948,-0.009636049
19JUL1948,-0.025607501
20JUL1948,0.0129946725
21JUL1948,0.0047281412
22JUL1948,0.004597958
23JUL1948,0.0001079331
26JUL1948,-0.006170854
27JUL1948,0.0103711835
28JUL1948,-0.00506412
29JUL1948,-0.008570241
30JUL1948,-0.01227749
02AUG1948,-0.00110357
03AUG1948,-0.000828478
04AUG1948,0.01142744
05AUG1948,-0.000765069
06AUG1948,0.0004918974
09AUG1948,-0.004106557
10AUG1948,-0.012366283
11AUG1948,-0.004174907
12AUG1948,0.0020061305
13AUG1948,0
16AUG1948,0.0037229504
17AUG1948,0.0102083932
18AUG1948,-0.000164713
19AUG1948,0.0024678507
20AUG1948,0.0056258171
23AUG1948,-0.010127362
24AUG1948,0.0045563167
25AUG1948,-0.000931532
26AUG1948,0.0006028554
27AUG1948,0.0037732798
30AUG1948,-0.006131966
31AUG1948,-0.002089061
01SEP1948,0.0103474685
02SEP1948,0.0042936015
03SEP1948,-0.000216955
07SEP1948,0.0054637554
08SEP1948,-0.013360325
09SEP1948,-0.01415105
10SEP1948,0.0015515047
13SEP1948,-0.00683355
14SEP1948,0.0069442795
15SEP1948,-0.000055363
16SEP1948,0.0003874789
17SEP1948,-0.003492727
20SEP1948,-0.015052182
21SEP1948,0.0069667117
22SEP1948,0.0030746034
23SEP1948,-0.002179198
24SEP1948,0.0028487661
27SEP1948,-0.018521654
28SEP1948,0.0087687604
29SEP1948,0.0084133089
30SEP1948,-0.00414172
01OCT1948,0.0087668429
04OCT1948,0.0101226077
05OCT1948,-0.002590033
06OCT1948,0.0027000981
07OCT1948,0.0043927152
08OCT1948,-0.002743185
11OCT1948,0.0021403295
13OCT1948,0.0078089134
14OCT1948,0.0036920446
15OCT1948,0.0005417999
18OCT1948,0.0038383612
19OCT1948,0.0045759279
20OCT1948,0.0017709093
21OCT1948,-0.000375385
22OCT1948,0.0176506443
25OCT1948,-0.001265556
26OCT1948,0.001265556
27OCT1948,-0.002532716
28OCT1948,-0.00822264
29OCT1948,0.0029254562
01NOV1948,0.0078298993
03NOV1948,-0.039229145
04NOV1948,0.0113352712
05NOV1948,-0.033950136
08NOV1948,-0.001065709
09NOV1948,-0.024139985
10NOV1948,-0.002648093
12NOV1948,0.0025906005
15NOV1948,0.0118878922
16NOV1948,0.0010789019
17NOV1948,-0.00073807
18NOV1948,0
19NOV1948,0.0051550886
22NOV1948,-0.003679492
23NOV1948,-0.000907801
24NOV1948,-0.015848374
26NOV1948,-0.001385042
29NOV1948,-0.006779687
30NOV1948,-0.004603872
01DEC1948,0.0117299992
02DEC1948,0.0022489414
03DEC1948,0.0079745697
06DEC1948,0.0071742037
07DEC1948,0.002323408
08DEC1948,-0.002153219
09DEC1948,-0.003067836
10DEC1948,0.0037483006
13DEC1948,0.0052579626
14DEC1948,-0.004238133
15DEC1948,-0.002210948
16DEC1948,-0.002102094
17DEC1948,0.0005117271
20DEC1948,0.0052160227
21DEC1948,-0.002774712
22DEC1948,0.0002267959
23DEC1948,0.0005667649
24DEC1948,0.0052555855
27DEC1948,-0.000112733
28DEC1948,-0.008036718
29DEC1948,0.0090508594
30DEC1948,0.0019127995
31DEC1948,-0.003490798
03JAN1949,-0.012885825
04JAN1949,0.0026246734
05JAN1949,0.0090195466
06JAN1949,0.0175767189
07JAN1949,0.0060299466
10JAN1949,-0.004089759
11JAN1949,0.0010516703
12JAN1949,-0.000387329
13JAN1949,-0.002882006
14JAN1949,-0.007632987
17JAN1949,0.0074664636
18JAN1949,0.0022734214
19JAN1949,0.0031520473
20JAN1949,0.0017101094
21JAN1949,-0.002372873
24JAN1949,-0.000939668
25JAN1949,-0.00654685
26JAN1949,0.0012794483
27JAN1949,-0.00200334
28JAN1949,-0.003906909
31JAN1949,0.001676259
01FEB1949,0.0070652014
02FEB1949,-0.000665447
03FEB1949,-0.000999001
04FEB1949,-0.012122715
07FEB1949,-0.019810496
08FEB1949,-0.004136273
09FEB1949,0.0051676734
10FEB1949,-0.012679554
11FEB1949,-0.002787944
14FEB1949,0.0013368597
15FEB1949,0.0018570107
16FEB1949,0.0046274955
17FEB1949,0.0088480899
18FEB1949,-0.000629417
21FEB1949,-0.002980799
23FEB1949,-0.005526466
24FEB1949,-0.01015355
25FEB1949,-0.002218461
28FEB1949,0.0113901743
01MAR1949,0.0064508921
02MAR1949,-0.002068966
03MAR1949,-0.000345244
04MAR1949,-0.000575672
07MAR1949,0.010824538
08MAR1949,0.0030713254
09MAR1949,-0.0018758
10MAR1949,-0.000682982
11MAR1949,0.0049977387
14MAR1949,0.0026025474
15MAR1949,-0.005439107
16MAR1949,-0.002787656
17MAR1949,0.004547271
18MAR1949,-0.000226873
21MAR1949,-0.003864739
22MAR1949,-0.004451554
23MAR1949,0.0078056403
24MAR1949,0.0011911178
25MAR1949,-0.003293212
28MAR1949,0.0009095561
29MAR1949,0.0135449895
30MAR1949,0.0003362852
31MAR1949,-0.007593905
01APR1949,-0.004640905
04APR1949,0.0017570215
05APR1949,0.0025450343
06APR1949,-0.001865725
07APR1949,-0.003798729
08APR1949,0.0022696333
11APR1949,0.0005666044
12APR1949,0.0025457542
13APR1949,-0.001017524
14APR1949,-0.001075178
18APR1949,0.003052747
19APR1949,-0.002430135
20APR1949,-0.005902066
21APR1949,-0.014043162
22APR1949,0.0010384816
25APR1949,0.0012677925
26APR1949,0.0032772776
27APR1949,0.002007054
28APR1949,-0.003845607
29APR1949,0.000977152
02MAY1949,0.0026965793
03MAY1949,0.0026893273
04MAY1949,0.0092711752
05MAY1949,-0.00169991
06MAY1949,-0.004718197
09MAY1949,-0.001882112
10MAY1949,-0.004577453
11MAY1949,0.0001720331
12MAY1949,0.0017187057
13MAY1949,0.000686656
16MAY1949,0.0053625549
17MAY1949,-0.002506553
18MAY1949,-0.002284149
19MAY1949,-0.004469153
20MAY1949,-0.003739613
23MAY1949,-0.006766747
24MAY1949,-0.004828258
25MAY1949,0.0020388555
26MAY1949,0.0006399256
27MAY1949,-0.002445558
31MAY1949,-0.018653635
01JUN1949,-0.002259619
02JUN1949,0.0010115135
03JUN1949,-0.005426532
06JUN1949,-0.012575755
07JUN1949,0.0008473551
08JUN1949,0.0028394521
09JUN1949,-0.000181001
10JUN1949,-0.006780918
13JUN1949,-0.018454894
14JUN1949,0.001607618
15JUN1949,0.0166650101
16JUN1949,-0.003896267
17JUN1949,-0.000976443
20JUN1949,0.0103867062
21JUN1949,0.0013285026
22JUN1949,-0.000422514
23JUN1949,0.006798859
24JUN1949,0.0013183128
27JUN1949,-0.001198394
28JUN1949,-0.006254907
29JUN1949,0.0060750239
30JUN1949,0.0039499722
01JUL1949,0.0039344313
05JUL1949,0.0055769946
06JUL1949,0.0097734072
07JUL1949,0.001931576
08JUL1949,-0.000526424
11JUL1949,-0.000643783
12JUL1949,0.0056627607
13JUL1949,0.008463328
14JUL1949,0.0020182805
15JUL1949,-0.000633878
18JUL1949,0.0032228389
19JUL1949,0.0072706775
20JUL1949,0.0016528458
21JUL1949,-0.005768313
22JUL1949,-0.000343721
25JUL1949,0.0033748066
26JUL1949,0.0071126079
27JUL1949,0.0005101607
28JUL1949,-0.001134044
29JUL1949,-0.001930831
01AUG1949,0.0052160227
02AUG1949,0.004063211
03AUG1949,-0.002085977
04AUG1949,-0.000733945
05AUG1949,0.0112881327
08AUG1949,0.008175569
09AUG1949,-0.005665738
10AUG1949,0.0059980186
11AUG1949,-0.003216685
12AUG1949,-0.004063349
15AUG1949,-0.001786413
16AUG1949,0.0057386569
17AUG1949,0.0087945477
18AUG1949,0.0023651726
19AUG1949,-0.004735952
22AUG1949,-0.00348365
23AUG1949,-0.011252347
24AUG1949,0.0015113776
25AUG1949,0.0012856705
26AUG1949,0.0012840197
29AUG1949,-0.008347621
30AUG1949,0.0052743922
31AUG1949,-0.000167903
01SEP1949,0.0048020641
02SEP1949,-0.000780162
06SEP1949,-0.00100396
07SEP1949,0.005620337
08SEP1949,0.0017741314
09SEP1949,-0.001607673
12SEP1949,0.0050361212
13SEP1949,0.0117441806
14SEP1949,-0.00081871
15SEP1949,-0.005365466
16SEP1949,0.0008779632
19SEP1949,-0.0049486
20SEP1949,-0.018806541
21SEP1949,0.0110597117
22SEP1949,0.0044894076
23SEP1949,0.0025957544
26SEP1949,-0.002429866
27SEP1949,-0.006824072
28SEP1949,0.0093090937
29SEP1949,0.0061582644
30SEP1949,0.0004384282
03OCT1949,0.0008762802
04OCT1949,0.0079607836
05OCT1949,0.0036321293
06OCT1949,0.0030796685
07OCT1949,-0.000539607
10OCT1949,-0.000647913
11OCT1949,0.0085509677
13OCT1949,0.0002141786
14OCT1949,-0.00187562
17OCT1949,-0.009214668
18OCT1949,0.0075504619
19OCT1949,0.0049308707
20OCT1949,-0.00214087
21OCT1949,-0.002360263
24OCT1949,0.0018243285
25OCT1949,0.0061992503
26OCT1949,0.0073252623
27OCT1949,0.0067468103
28OCT1949,-0.001051193
31OCT1949,-0.003265739
01NOV1949,0.008876808
02NOV1949,0.0090060215
03NOV1949,-0.003998447
04NOV1949,-0.004693865
07NOV1949,-0.002093255
09NOV1949,-0.001520355
10NOV1949,-0.000944832
14NOV1949,-0.006057592
15NOV1949,-0.006838993
16NOV1949,0.0073671991
17NOV1949,0.010349177
18NOV1949,0.0107603377
21NOV1949,-0.005495659
22NOV1949,0.00456456
23NOV1949,0.0014996771
25NOV1949,-0.003831224
28NOV1949,-0.002805051
29NOV1949,-0.003230347
30NOV1949,-0.000365373
01DEC1949,0.0060375971
02DEC1949,0.0047626533
05DEC1949,0.005716214
06DEC1949,-0.000513637
07DEC1949,-0.002211651
08DEC1949,0.0012350128
09DEC1949,-0.000514403
12DEC1949,0.0093209729
13DEC1949,0.0032571661
14DEC1949,0.0035504196
15DEC1949,0.0027303081
16DEC1949,-0.000858738
19DEC1949,0.0014644618
20DEC1949,-0.004805391
21DEC1949,-0.003911911
22DEC1949,0.0104819047
23DEC1949,0.001811777
27DEC1949,-0.003021455
28DEC1949,0.0065850893
29DEC1949,-0.001002557
30DEC1949,0.0056512866
03JAN1950,-0.008162084
04JAN1950,0.0065649588
05JAN1950,0.0018464461
06JAN1950,0.0019425703
09JAN1950,0.0050627993
10JAN1950,-0.004018361
11JAN1950,0.0021848164
12JAN1950,-0.018421705
13JAN1950,-0.005674636
16JAN1950,0.0018275044
17JAN1950,0.0081323848
18JAN1950,0.0036155508
19JAN1950,0.0015026299
20JAN1950,0.0016502892
23JAN1950,0.0014480092
24JAN1950,-0.003999605
25JAN1950,-0.006180769
26JAN1950,0.0007054319
27JAN1950,0.0027665318
30JAN1950,0.0115365726
31JAN1950,0.0019842261
01FEB1950,0.0004954419
02FEB1950,0.0109360696
03FEB1950,0.0020555998
06FEB1950,0.0002933125
07FEB1950,-0.005194562
08FEB1950,-0.004037028
09FEB1950,0.0053627346
10FEB1950,-0.001522257
14FEB1950,-0.007250161
15FEB1950,-0.0004456
16FEB1950,-0.001189238
17FEB1950,0.0073112019
20FEB1950,0.0014755069
21FEB1950,-0.000589942
23FEB1950,-0.00014754
24FEB1950,0.0040739252
27FEB1950,0.0008813162
28FEB1950,-0.004365213
01MAR1950,0.0008843906
02MAR1950,-0.000392966
03MAR1950,0.0046076254
06MAR1950,0.0019542707
07MAR1950,-0.005825212
08MAR1950,0.0000981836
09MAR1950,-0.006797386
10MAR1950,0.0005435186
13MAR1950,0.0032056842
14MAR1950,0.0078962621
15MAR1950,0.0133930573
16MAR1950,0.0020705437
17MAR1950,-0.001540461
20MAR1950,0.0010111955
21MAR1950,0.0023554872
22MAR1950,0.0049810918
23MAR1950,0.0014799611
24MAR1950,0.0007629948
27MAR1950,-0.003246756
28MAR1950,0.0019111329
29MAR1950,-0.005264429
30MAR1950,-0.009497938
31MAR1950,-0.001842514
03APR1950,0.0115323723
04APR1950,0.0029222278
05APR1950,0.0061518113
06APR1950,0.0083325925
10APR1950,0.0008954029
11APR1950,-0.00387012
12APR1950,0.0116124574
13APR1950,0.0008877053
14APR1950,0.0054955429
17APR1950,-0.00418878
18APR1950,0.0029804893
19APR1950,0.0007437364
20APR1950,-0.006947549
21APR1950,0.0019632596
24APR1950,-0.007311619
25APR1950,-0.000141133
26APR1950,-0.003912608
27APR1950,0.0033949486
28APR1950,0.0052582281
01MAY1950,0.0104805673
02MAY1950,-0.004365197
03MAY1950,0.0064481934
04MAY1950,-0.006448193
05MAY1950,0.0039480764
08MAY1950,0.0045787838
09MAY1950,0.0031789205
10MAY1950,0.0056875669
11MAY1950,0.0003658314
12MAY1950,-0.005087903
15MAY1950,0.0019740624
16MAY1950,0.0075844472
17MAY1950,0.0040881274
18MAY1950,0.0001359835
19MAY1950,0.0066856643
22MAY1950,-0.002524457
23MAY1950,0.0041439634
24MAY1950,0.0004493978
25MAY1950,-0.000584257
26MAY1950,-0.002295385
29MAY1950,0.0024302442
31MAY1950,0.0042611471
01JUN1950,-0.000850778
02JUN1950,0.0021479401
05JUN1950,-0.008754854
06JUN1950,0.0076367111
07JUN1950,0.0009840319
08JUN1950,0.0081923878
09JUN1950,0.0059242403
12JUN1950,0.0066778211
13JUN1950,-0.008530899
14JUN1950,-0.013874289
15JUN1950,-0.00385841
16JUN1950,0.0011231665
19JUN1950,-0.002787772
20JUN1950,-0.006187775
21JUN1950,0.0081669941
22JUN1950,0.0088583256
23JUN1950,-0.000712917
26JUN1950,-0.047651967
27JUN1950,-0.007931893
28JUN1950,0.0115250749
29JUN1950,-0.037783327
30JUN1950,0.0114952087
03JUL1950,-0.003641071
05JUL1950,0.0080310198
06JUL1950,0.0038966025
07JUL1950,-0.010776377
10JUL1950,-0.002399924
11JUL1950,-0.016913825
12JUL1950,-0.02729987
13JUL1950,-0.008220952
14JUL1950,0.0119309729
17JUL1950,-0.011070409
18JUL1950,0.0212768658
19JUL1950,0.015970463
20JUL1950,0.0125952351
21JUL1950,-0.000385189
24JUL1950,-0.003376752
25JUL1950,-0.015190905
26JUL1950,0.0027436204
27JUL1950,0.0096407408
28JUL1950,0.0088765116
31JUL1950,0.0056991127
01AUG1950,0.0117265806
02AUG1950,-0.002883277
03AUG1950,0
04AUG1950,0.0066050438
07AUG1950,0.0147500807
08AUG1950,-0.001762278
09AUG1950,0.0070766466
10AUG1950,-0.001522105
11AUG1950,-0.007459436
14AUG1950,0.0013012968
15AUG1950,0
16AUG1950,0.00218052
17AUG1950,0.0091341688
18AUG1950,0.0067278681
21AUG1950,0.0044602295
22AUG1950,-0.001909091
23AUG1950,0.0077951902
24AUG1950,-0.001716971
25AUG1950,-0.013797091
28AUG1950,0.0020611481
29AUG1950,-0.001190367
30AUG1950,-0.005696712
31AUG1950,-0.000829646
01SEP1950,0.0071217191
05SEP1950,0.0072986365
06SEP1950,-0.008306378
07SEP1950,0.0005956063
08SEP1950,0.007756221
11SEP1950,-0.008810227
12SEP1950,0.01234893
13SEP1950,0.0117508049
14SEP1950,0.0047332082
15SEP1950,0.0060844457
18SEP1950,0.0041093224
19SEP1950,-0.004419311
20SEP1950,-0.006442892
21SEP1950,0.0074610641
22SEP1950,0.0027836094
25SEP1950,-0.002562405
26SEP1950,-0.014346426
27SEP1950,0.0129298694
28SEP1950,0.0008413223
29SEP1950,0.0019014355
02OCT1950,0.0113333082
03OCT1950,-0.000218422
04OCT1950,0.0098253116
05OCT1950,-0.005639928
06OCT1950,0.0081891313
09OCT1950,-0.007449792
10OCT1950,-0.010576559
11OCT1950,0.0060012884
13OCT1950,-0.001879741
16OCT1950,-0.004561011
17OCT1950,0.0075320027
18OCT1950,0.0060023668
19OCT1950,0.000996901
20OCT1950,-0.002168446
23OCT1950,0.0012582711
24OCT1950,0.0033332643
25OCT1950,0.0004320774
26OCT1950,-0.021129699
27OCT1950,0.0071659683
30OCT1950,-0.008181264
31OCT1950,-0.006246836
01NOV1950,0.0030175306
02NOV1950,0.0068883568
03NOV1950,0.0037333962
06NOV1950,-0.024767144
08NOV1950,0.0077445157
09NOV1950,0.0129371349
10NOV1950,0.009288942
13NOV1950,0.0006539795
14NOV1950,0.0004357488
15NOV1950,-0.000087135
16NOV1950,-0.002530211
17NOV1950,0.005792573
20NOV1950,0.0054569213
21NOV1950,-0.001599343
22NOV1950,0.0113987083
24NOV1950,0.0070746971
27NOV1950,-0.00216823
28NOV1950,-0.027397792
29NOV1950,-0.009625813
30NOV1950,0.0051980206
01DEC1950,0.0056518366
04DEC1950,-0.029078774
05DEC1950,0.0138912835
06DEC1950,0.0031886652
07DEC1950,-0.000973236
08DEC1950,0.0035345093
11DEC1950,0.0107473673
12DEC1950,0.0003489945
13DEC1950,-0.00196468
14DEC1950,-0.012887513
15DEC1950,-0.005281976
18DEC1950,0.0276948204
19DEC1950,0.0022916451
20DEC1950,-0.001469508
21DEC1950,-0.003336008
22DEC1950,0.0048055161
26DEC1950,-0.008196234
27DEC1950,0.019661738
28DEC1950,0.0048131282
29DEC1950,0.0003398759
02JAN1951,0.0189343815
03JAN1951,-0.003883824
04JAN1951,0.0077941418
05JAN1951,0.0004150928
08JAN1951,0.0055044112
09JAN1951,0.0049815867
10JAN1951,-0.01281274
11JAN1951,0.0178104972
12JAN1951,-0.003725466
15JAN1951,0.0049506064
16JAN1951,0.0066304878
17JAN1951,0.0054987403
18JAN1951,-0.002503029
19JAN1951,-0.002549834
22JAN1951,-0.009896434
23JAN1951,0.0039621807
24JAN1951,-0.003839403
25JAN1951,-0.008796144
26JAN1951,0.0094098038
29JAN1951,0.0167498593
30JAN1951,0.0037734379
31JAN1951,-0.003009573
01FEB1951,0.007726374
02FEB1951,0.0080232388
05FEB1951,0.0094104445
06FEB1951,-0.002157752
07FEB1951,-0.007569223
08FEB1951,0.0025294457
09FEB1951,0.0035462427
13FEB1951,0.0057652871
14FEB1951,-0.002388365
15FEB1951,-0.005857971
16FEB1951,0.0050736574
19FEB1951,-0.012752606
20FEB1951,-0.002187793
21FEB1951,0.0046086693
23FEB1951,-0.000396464
26FEB1951,0.00395758
27FEB1951,-0.007294094
28FEB1951,0.0028208763
01MAR1951,0.0029711817
02MAR1951,0.0031989917
05MAR1951,-0.007083107
06MAR1951,-0.00107277
07MAR1951,0.0035714324
08MAR1951,0.0014250091
09MAR1951,-0.000237361
12MAR1951,-0.011380037
13MAR1951,-0.016177209
14MAR1951,-0.007880326
15MAR1951,0.0036824919
16MAR1951,0.0152798482
19MAR1951,-0.002174352
20MAR1951,-0.00084686
21MAR1951,0.0060333221
22MAR1951,0.0046010203
26MAR1951,-0.005563909
27MAR1951,-0.001566674
28MAR1951,-0.010304579
29MAR1951,0.0028798008
30MAR1951,0.0065801662
02APR1951,-0.007674325
03APR1951,-0.002476404
04APR1951,0.005229777
05APR1951,0.0120974889
06APR1951,0.0020353195
09APR1951,-0.001037096
10APR1951,-0.000598814
11APR1951,-0.002639051
12APR1951,0.0075785134
13APR1951,0.0122037019
16APR1951,0.0003924647
17APR1951,0.0019208536
18APR1951,0.0026205158
19APR1951,-0.004266736
20APR1951,-0.000392357
23APR1951,0.0011766091
24APR1951,-0.003652004
25APR1951,0.0022006532
26APR1951,0.0092991215
27APR1951,0.007091816
30APR1951,0.0006562567
01MAY1951,0.0060788122
02MAY1951,0.0021456769
03MAY1951,0.0070938513
04MAY1951,-0.001369082
07MAY1951,-0.00587788
08MAY1951,-0.00049777
09MAY1951,0.0014925662
10MAY1951,-0.005445216
11MAY1951,-0.00582305
14MAY1951,-0.00963788
15MAY1951,-0.015743398
16MAY1951,0.0002379914
17MAY1951,0.0095913585
18MAY1951,-0.017715009
21MAY1951,-0.000479923
22MAY1951,-0.002723924
23MAY1951,-0.009147204
24MAY1951,-0.00507296
25MAY1951,-0.002077182
28MAY1951,0.0071501422
29MAY1951,0.0056915809
31MAY1951,0.0048585693
01JUN1951,-0.001282617
04JUN1951,-0.010239548
05JUN1951,0.0032363797
06JUN1951,0.0082457278
07JUN1951,0.0046758003
08JUN1951,-0.001675978
11JUN1951,0.0046618273
12JUN1951,-0.003943207
13JUN1951,-0.002157412
14JUN1951,0.0096719097
15JUN1951,0.00619955
18JUN1951,-0.000905815
19JUN1951,-0.001064396
20JUN1951,-0.006608782
21JUN1951,-0.005693937
22JUN1951,-0.01031537
25JUN1951,-0.010382119
26JUN1951,0.0039871488
27JUN1951,0.0022712534
28JUN1951,-0.011572128
29JUN1951,-0.005589362
02JUL1951,0.0055073913
03JUL1951,0.0079200251
05JUL1951,0.0175340553
06JUL1951,-0.001039418
09JUL1951,0.0025566266
10JUL1951,-0.002596626
11JUL1951,0.0038724922
12JUL1951,0.0064342108
13JUL1951,0.0068256958
16JUL1951,-0.007934826
17JUL1951,0.0062426121
18JUL1951,-0.000866893
19JUL1951,0.0003153206
20JUL1951,-0.000078821
23JUL1951,0.0076559531
24JUL1951,0.0126697121
25JUL1951,-0.003210524
26JUL1951,0.003789641
27JUL1951,0.0005402068
30JUL1951,0.0056546224
31JUL1951,-0.010953519
01AUG1951,0.0078416626
02AUG1951,0.0114772292
03AUG1951,0.0003422899
06AUG1951,0.0084439813
07AUG1951,-0.00101858
08AUG1951,-0.004577533
09AUG1951,-0.003951223
10AUG1951,-0.002935516
13AUG1951,0.0043430294
14AUG1951,-0.000684489
15AUG1951,0.0052736535
16AUG1951,0.0045682005
17AUG1951,0.0025956941
20AUG1951,0.0000751371
21AUG1951,-0.003349078
22AUG1951,-0.004647042
23AUG1951,0.0059654334
24AUG1951,0.0024438399
27AUG1951,-0.002669727
28AUG1951,-0.000112962
29AUG1951,0.009817593
30AUG1951,0.0065413152
31AUG1951,0.0011477444
